environment | time (second),inlet | u_mmHg (dimensionless),inlet | v_mm3_s (mm3_per_s),PV1 | u_mmHg (dimensionless),PV1 | v_mm3_s (mm3_per_s),PV10 | u_mmHg (dimensionless),PV10 | v_mm3_s (mm3_per_s),PV11 | u_mmHg (dimensionless),PV11 | v_mm3_s (mm3_per_s),PV12 | u_mmHg (dimensionless),PV12 | v_mm3_s (mm3_per_s),PV13 | u_mmHg (dimensionless),PV13 | v_mm3_s (mm3_per_s),PV14 | u_mmHg (dimensionless),PV14 | v_mm3_s (mm3_per_s),PV2 | u_mmHg (dimensionless),PV2 | v_mm3_s (mm3_per_s),PV3 | u_mmHg (dimensionless),PV3 | v_mm3_s (mm3_per_s),PV4 | u_mmHg (dimensionless),PV4 | v_mm3_s (mm3_per_s),PV5 | u_mmHg (dimensionless),PV5 | v_mm3_s (mm3_per_s),PV6 | u_mmHg (dimensionless),PV6 | v_mm3_s (mm3_per_s),PV7 | u_mmHg (dimensionless),PV7 | v_mm3_s (mm3_per_s),PV8 | u_mmHg (dimensionless),PV8 | v_mm3_s (mm3_per_s),PV9 | u_mmHg (dimensionless),PV9 | v_mm3_s (mm3_per_s),V1 | u_mmHg (dimensionless),V1 | v_mm3_s (mm3_per_s),V10 | u_mmHg (dimensionless),V10 | v_mm3_s (mm3_per_s),V11 | u_mmHg (dimensionless),V11 | v_mm3_s (mm3_per_s),V12 | u_mmHg (dimensionless),V12 | v_mm3_s (mm3_per_s),V13 | u_mmHg (dimensionless),V13 | v_mm3_s (mm3_per_s),V14 | u_mmHg (dimensionless),V14 | v_mm3_s (mm3_per_s),V2 | u_mmHg (dimensionless),V2 | v_mm3_s (mm3_per_s),V3 | u_mmHg (dimensionless),V3 | v_mm3_s (mm3_per_s),V4 | u_mmHg (dimensionless),V4 | v_mm3_s (mm3_per_s),V5 | u_mmHg (dimensionless),V5 | v_mm3_s (mm3_per_s),V6 | u_mmHg (dimensionless),V6 | v_mm3_s (mm3_per_s),V7 | u_mmHg (dimensionless),V7 | v_mm3_s (mm3_per_s),V8 | u_mmHg (dimensionless),V8 | v_mm3_s (mm3_per_s),V9 | u_mmHg (dimensionless),V9 | v_mm3_s (mm3_per_s),VV_junc1 | H_VV_out_alpha (dimensionless),VV_junc1 | H_VV_out_beta (dimensionless),VV_junc1 | u_mmHg (dimensionless),VV_junc1 | v_mm3_s (mm3_per_s),VV_junc2 | H_VV_out_alpha (dimensionless),VV_junc2 | H_VV_out_beta (dimensionless),VV_junc2 | u_mmHg (dimensionless),VV_junc2 | v_mm3_s (mm3_per_s),VV_junc3 | H_VV_out_alpha (dimensionless),VV_junc3 | H_VV_out_beta (dimensionless),VV_junc3 | u_mmHg (dimensionless),VV_junc3 | v_mm3_s (mm3_per_s),VV_junc4 | H_VV_out_alpha (dimensionless),VV_junc4 | H_VV_out_beta (dimensionless),VV_junc4 | u_mmHg (dimensionless),VV_junc4 | v_mm3_s (mm3_per_s),VV_junc5 | H_VV_out_alpha (dimensionless),VV_junc5 | H_VV_out_beta (dimensionless),VV_junc5 | u_mmHg (dimensionless),VV_junc5 | v_mm3_s (mm3_per_s),VV_junc6 | H_VV_out_alpha (dimensionless),VV_junc6 | H_VV_out_beta (dimensionless),VV_junc6 | u_mmHg (dimensionless),VV_junc6 | v_mm3_s (mm3_per_s),VV_junc7 | H_VV_out_alpha (dimensionless),VV_junc7 | H_VV_out_beta (dimensionless),VV_junc7 | u_mmHg (dimensionless),VV_junc7 | v_mm3_s (mm3_per_s)
10,49.8768659683792,1.36068426078736e-05,49.6485935914343,6.80342106433318e-06,49.311319273524,1.7008584335311e-06,49.3113192746424,1.70085854240081e-06,49.3113192746281,1.70085855278856e-06,49.311319274474,1.70085845691224e-06,49.3113192744822,1.70085845250116e-06,49.6485935914933,6.80342097019349e-06,49.4376836372891,3.4017158491522e-06,49.4376836372986,3.40171584250771e-06,49.437683640083,3.40171584356389e-06,49.437683640079,3.40171584589234e-06,49.3113192733321,1.70085843959056e-06,49.31131927332,1.70085844514224e-06,49.3113192735277,1.70085843199319e-06,49.6455152406607,6.80342134880969e-06,49.3095057770179,1.70085531882527e-06,49.3095057782492,1.7008552871018e-06,49.3095057782172,1.70085530056076e-06,49.3095057779633,1.70085529749268e-06,49.30950577798,1.70085529267067e-06,49.6455152407824,6.8034212474959e-06,49.4353663702322,3.40171066661514e-06,49.4353663702507,3.4017106605114e-06,49.4353663730865,3.40171061142521e-06,49.4353663730786,3.40171061386987e-06,49.3095057768403,1.7008553186948e-06,49.3095057768163,1.70085532403941e-06,49.3095057770251,1.7008553176236e-06,0.450000123997884,0.450000121418808,49.7537319369119,1.36068425845606e-05,0.450002797136499,0.450002796736737,49.491030908818,6.80342134338662e-06,0.450002799012526,0.450002798872436,49.4910309108566,6.8034212418097e-06,0.450020205179642,0.450020204438994,49.3386477752533,3.40171067489337e-06,0.450020204695039,0.450020204489867,49.3386477753999,3.40171066887615e-06,0.450020217595374,0.450020216209548,49.3386477763377,3.40171061983074e-06,0.4500202176576,0.45002021706912,49.3386477761034,3.40171062232002e-06
11,49.8768655378279,1.36068879371325e-05,49.648592385426,6.80343284028283e-06,49.311318378493,1.70086184282858e-06,49.3113183797539,1.7008619847881e-06,49.311318379739,1.70086199479602e-06,49.3113183796669,1.70086187871773e-06,49.3113183796733,1.70086187527061e-06,49.6485923854809,6.80343275845936e-06,49.4376820835526,3.40172034023391e-06,49.4376820835582,3.40172033630675e-06,49.4376820862485,3.40172032338788e-06,49.4376820862483,3.40172032426276e-06,49.3113183783319,1.70086185006051e-06,49.3113183783236,1.70086185378452e-06,49.311318378496,1.70086184173642e-06,49.6455140196935,6.80344407032349e-06,49.309504897308,1.7008610037166e-06,49.3095048987131,1.7008609789499e-06,49.3095048986836,1.70086098897344e-06,49.3095048984901,1.70086098660013e-06,49.3095048985029,1.70086098318738e-06,49.645514019804,6.80344398694948e-06,49.4353648111156,3.40172203166439e-06,49.4353648111268,3.40172202772116e-06,49.4353648138561,3.40172198690346e-06,49.4353648138549,3.40172198855545e-06,49.3095048971577,1.7008610044617e-06,49.3095048971412,1.70086100805615e-06,49.3095048973136,1.7008610030413e-06,0.449999778886858,0.449999776645204,49.753731075202,1.36068879903351e-05,0.450001881984611,0.450001881748337,49.4910295212195,6.80344403700201e-06,0.450001882856098,0.450001882803462,49.4910295232821,6.80344395365773e-06,0.450016463845748,0.450016463348931,49.3386469450911,3.40172202061422e-06,0.450016464003608,0.450016463857904,49.3386469452179,3.40172201647238e-06,0.45001647409129,0.450016472756144,49.338646946387,3.401721976109e-06,0.450016473886623,0.450016473426746,49.338646946206,3.40172197776974e-06
12,49.876865173893,1.36069274106122e-05,49.648591348791,6.80346047737841e-06,49.311317529829,1.70086570762243e-06,49.3113175313721,1.70086564404912e-06,49.3113175313564,1.70086565211206e-06,49.3113175311757,1.70086568137499e-06,49.3113175311809,1.70086567885936e-06,49.6485913488442,6.80346040778431e-06,49.4376806941386,3.40173057319362e-06,49.4376806941421,3.40173057010683e-06,49.4376806966527,3.40173053075255e-06,49.4376806966521,3.40173053187806e-06,49.3113175296798,1.70086570844627e-06,49.3113175296745,1.7008657108697e-06,49.3113175298306,1.70086570717019e-06,49.6455129776121,6.80346375398348e-06,49.309504062617,1.70086593703022e-06,49.3095040640876,1.70086591736851e-06,49.3095040640573,1.70086592441131e-06,49.3095040639117,1.70086592268606e-06,49.3095040639219,1.70086592032774e-06,49.6455129777172,6.80346368694537e-06,49.43536342047,3.40173187965691e-06,49.4353634204772,3.40173187627745e-06,49.4353634230069,3.40173184386038e-06,49.4353634230056,3.40173184501185e-06,49.3095040624703,1.70086593758178e-06,49.3095040624596,1.70086594001424e-06,49.3095040626201,1.70086593667071e-06,0.450000008360077,0.450000006453469,49.7537303476593,1.36069274262572e-05,0.450001366631443,0.450001366445729,49.4910282816491,6.80346374673354e-06,0.450001366228593,0.450001366160878,49.4910282836292,6.80346367978109e-06,0.450013410181635,0.45001340985833,49.3386461542139,3.40173187538312e-06,0.450013409934164,0.450013409873832,49.3386461543371,3.40173187170694e-06,0.4500134183248,0.450013417249136,49.3386461556179,3.4017318394117e-06,0.450013418236801,0.450013417901195,49.3386461554779,3.4017318406286e-06
13,49.8768648690344,1.36069615217073e-05,49.6485904740539,6.80347937631355e-06,49.3113167359484,1.70087127253386e-06,49.3113167374993,1.70087121827033e-06,49.3113167374861,1.70087122374476e-06,49.311316737338,1.70087125415731e-06,49.3113167373418,1.70087125245975e-06,49.6485904740991,6.8034793209093e-06,49.437679466807,3.401740152718e-06,49.4376794668099,3.40174015011897e-06,49.437679469077,3.40174012794735e-06,49.4376794690748,3.40174012917754e-06,49.3113167358187,1.70087127595501e-06,49.3113167358152,1.70087127759585e-06,49.3113167359488,1.70087127237338e-06,49.6455120951584,6.80348080074469e-06,49.3095032823152,1.70087018974143e-06,49.3095032838024,1.7008701747603e-06,49.3095032837769,1.7008701794056e-06,49.3095032836649,1.70087017821366e-06,49.3095032836725,1.70087017662498e-06,49.6455120952474,6.80348074799802e-06,49.4353621913002,3.40174040512321e-06,49.435362191306,3.40174040248995e-06,49.4353621935987,3.40174037703683e-06,49.4353621935949,3.4017403776461e-06,49.3095032821885,1.7008701902889e-06,49.3095032821816,1.70087019195445e-06,49.3095032823161,1.70087018951313e-06,0.450000043995501,0.450000042477644,49.753729738006,1.36069615258457e-05,0.450001003334787,0.450001003178419,49.4910271854157,6.80348078954194e-06,0.450001002714477,0.450001002640464,49.4910271872651,6.80348073665482e-06,0.450010924964973,0.450010924746072,49.3386454134834,3.40174039620524e-06,0.450010924713709,0.4500109246923,49.3386454135881,3.40174039327849e-06,0.450010931363896,0.450010930633565,49.3386454149312,3.40174036816916e-06,0.450010931330794,0.450010931104327,49.3386454148194,3.40174036877033e-06
14,49.8768646083734,1.36069907676868e-05,49.6485897280873,6.80349119936417e-06,49.3113160063189,1.70087488484941e-06,49.311316007769,1.70087489327472e-06,49.3113160077616,1.70087489616131e-06,49.3113160076872,1.70087488067791e-06,49.3113160076895,1.70087487966406e-06,49.6485897281186,6.80349115778656e-06,49.437678392656,3.40174686240189e-06,49.4376783926586,3.40174686060509e-06,49.4376783946504,3.40174684162293e-06,49.4376783946483,3.40174684231696e-06,49.311316006225,1.70087488360907e-06,49.3113160062225,1.70087488479104e-06,49.3113160063197,1.70087488446763e-06,49.6455113417341,6.80349541441579e-06,49.309502562539,1.70087384668962e-06,49.3095025639929,1.70087383566246e-06,49.3095025639777,1.70087383875664e-06,49.3095025638883,1.70087383787115e-06,49.3095025638931,1.70087383678894e-06,49.645511341797,6.80349537223057e-06,49.4353611140614,3.40174771013219e-06,49.4353611140663,3.40174770866661e-06,49.4353611160823,3.40174768821884e-06,49.4353611160785,3.40174768831052e-06,49.3095025624434,1.70087384757888e-06,49.3095025624386,1.7008738487142e-06,49.3095025625403,1.70087384660135e-06,0.450000051733936,0.450000050594876,49.7537292167082,1.36069907681485e-05,0.450000734432585,0.450000734324483,49.4910262231691,6.80349540542465e-06,0.450000733058061,0.450000733016306,49.4910262248211,6.80349536312406e-06,0.450008817160431,0.450008817002747,49.3386447286668,3.40174770355134e-06,0.450008817251304,0.450008817200372,49.3386447287465,3.4017477013349e-06,0.450008821799763,0.450008821414669,49.3386447300867,3.40174768161705e-06,0.450008821862932,0.450008821727677,49.3386447299971,3.40174768172892e-06
15,49.8768643831615,1.36070155872522e-05,49.6485890871604,6.80350127294239e-06,49.3113153418212,1.70087671587783e-06,49.3113153431771,1.70087671641985e-06,49.3113153431744,1.70087671796139e-06,49.3113153431124,1.70087671118822e-06,49.3113153431136,1.70087671055426e-06,49.6485890871804,6.80350124166658e-06,49.4376774566942,3.40175092814286e-06,49.4376774566961,3.40175092697708e-06,49.4376774583775,3.40175091059452e-06,49.4376774583772,3.40175091041216e-06,49.3113153417408,1.70087671500499e-06,49.3113153417389,1.70087671585405e-06,49.3113153418229,1.70087671538257e-06,49.6455106942496,6.80350783923229e-06,49.3095019049039,1.70087695623253e-06,49.3095019062582,1.70087694767961e-06,49.3095019062519,1.70087694996432e-06,49.3095019061823,1.70087694921003e-06,49.3095019061849,1.70087694843535e-06,49.6455106942908,6.80350780542904e-06,49.4353601741573,3.40175392519603e-06,49.4353601741609,3.40175392411129e-06,49.4353601758636,3.40175390769324e-06,49.4353601758629,3.40175390756617e-06,49.3095019048237,1.70087695717465e-06,49.30950190482,1.70087695792473e-06,49.3095019049068,1.70087695636418e-06,0.44999993254934,0.44999993169251,49.7537287661038,1.36070156121023e-05,0.450000492617181,0.450000492547044,49.491025381307,6.80350782339337e-06,0.450000491772152,0.45000049176118,49.4910253827112,6.80350778919819e-06,0.450007067849722,0.450007067736452,49.338644101174,3.40175391213597e-06,0.450007067686924,0.450007067620852,49.3386441012445,3.40175391048069e-06,0.450007071314143,0.450007071108491,49.3386441025043,3.40175389468277e-06,0.450007071424697,0.450007071340123,49.338644102435,3.40175389443903e-06
16,49.8768641785425,1.36070363065855e-05,49.6485885194522,6.80350914052978e-06,49.3113147386691,1.70087881019422e-06,49.3113147399078,1.70087880502848e-06,49.3113147399059,1.70087880656675e-06,49.3113147398554,1.70087880785311e-06,49.3113147398563,1.70087880733017e-06,49.6485885194697,6.80350911411647e-06,49.4376766375427,3.40175611389972e-06,49.437676637544,3.40175611290463e-06,49.4376766389432,3.40175610134935e-06,49.4376766389439,3.40175610094918e-06,49.3113147385985,1.70087881373226e-06,49.3113147385972,1.70087881426664e-06,49.3113147386703,1.70087881013294e-06,49.6455101212869,6.80351820859792e-06,49.3095013080223,1.70087955028769e-06,49.3095013092539,1.70087954357697e-06,49.3095013092499,1.70087954533687e-06,49.3095013092003,1.70087954471133e-06,49.3095013092021,1.70087954414425e-06,49.6455101213221,6.80351818156034e-06,49.4353593529198,3.40175910315502e-06,49.4353593529224,3.40175910206352e-06,49.4353593543395,3.40175908909758e-06,49.4353593543408,3.40175908891099e-06,49.309501307955,1.70087955121301e-06,49.3095013079525,1.70087955169962e-06,49.3095013080244,1.7008795505833e-06,0.449999886312169,0.449999885588552,49.7537283567321,1.3607036350124e-05,0.450000331983528,0.45000033192366,49.4910246419846,6.80351818869258e-06,0.450000331306611,0.450000331282536,49.4910246431646,6.80351816162238e-06,0.450005649938393,0.450005649867102,49.3386435296127,3.4017590948697e-06,0.450005649698895,0.45000564969072,49.33864352967,3.40175909349182e-06,0.450005652460346,0.450005652255131,49.3386435308259,3.40175908099172e-06,0.450005652460359,0.450005652390595,49.3386435307776,3.40175908085803e-06
17,49.8768640257334,1.36070548946987e-05,49.6485880618833,6.80353437893604e-06,49.3113142012907,1.70088234808689e-06,49.3113142023929,1.70088234761334e-06,49.3113142023896,1.70088234923842e-06,49.3113142023577,1.70088234682136e-06,49.3113142023586,1.70088234636164e-06,49.648588061902,6.80353435637184e-06,49.4376759396603,3.40176453830154e-06,49.4376759396616,3.40176453718566e-06,49.4376759408288,3.40176452871135e-06,49.4376759408291,3.40176452853511e-06,49.3113142012289,1.70088235001363e-06,49.3113142012282,1.70088235032175e-06,49.3113142012902,1.70088234848745e-06,49.6455096651839,6.80352743279671e-06,49.3095007770777,1.70088186088425e-06,49.3095007781788,1.7008818556431e-06,49.309500778173,1.7008818568395e-06,49.3095007781391,1.70088185636541e-06,49.3095007781408,1.70088185597668e-06,49.6455096652201,6.80352741216423e-06,49.4353586552238,3.40176372780814e-06,49.4353586552264,3.40176372665839e-06,49.435358656408,3.40176371699832e-06,49.4353586564086,3.40176371680427e-06,49.3095007770162,1.70088186149624e-06,49.3095007770148,1.700881861826e-06,49.3095007770771,1.70088186114504e-06,0.450000210902679,0.450000210284514,49.7537280516699,1.36070548698253e-05,0.450000306768573,0.450000306701437,49.4910240186687,6.80352744535776e-06,0.45000030604134,0.450000306030737,49.4910240196678,6.80352742465402e-06,0.450004581312882,0.450004581271777,49.3386430232002,3.40176372330552e-06,0.450004581147257,0.450004581093821,49.338643023251,3.40176372217775e-06,0.450004583082825,0.45000458286603,49.3386430242918,3.4017637124598e-06,0.450004583063522,0.450004583002192,49.3386430242568,3.40176371230973e-06
18,49.8768638765381,1.36070695885776e-05,49.6485876591248,6.80352271224758e-06,49.3113137226574,1.70088278768466e-06,49.3113137236589,1.70088278960718e-06,49.3113137236555,1.70088279073874e-06,49.3113137236339,1.70088278995338e-06,49.3113137236346,1.70088278967444e-06,49.648587659141,6.80352269467073e-06,49.437675334836,3.4017627430825e-06,49.4376753348369,3.40176274273375e-06,49.4376753358275,3.40176273498187e-06,49.4376753358272,3.40176273492383e-06,49.311313722625,1.70088279123553e-06,49.3113137226247,1.70088279144947e-06,49.3113137226569,1.70088278775506e-06,49.6455092512744,6.80353486382991e-06,49.3095003010955,1.70088371420454e-06,49.3095003020985,1.70088371117272e-06,49.3095003020922,1.70088371182826e-06,49.3095003020706,1.70088371158721e-06,49.3095003020721,1.70088371134054e-06,49.6455092513056,6.80353484815119e-06,49.4353580448165,3.40176743222165e-06,49.4353580448181,3.40176743201839e-06,49.4353580458207,3.40176742433962e-06,49.4353580458203,3.40176742400658e-06,49.3095003010647,1.70088371526983e-06,49.3095003010639,1.70088371550504e-06,49.3095003010946,1.70088371441025e-06,0.449999783012208,0.449999782530675,49.7537277525526,1.36070696508104e-05,0.450000132029991,0.450000132009009,49.4910234671503,6.80353483322779e-06,0.45000013151423,0.450000131510738,49.4910234680113,6.80353481761449e-06,0.450003593517381,0.450003593488839,49.3386425665074,3.40176741649884e-06,0.450003593520906,0.450003593511515,49.3386425665255,3.40176741511004e-06,0.450003594830576,0.450003594679618,49.3386425674901,3.4017674089655e-06,0.450003594664392,0.45000359462718,49.3386425674665,3.40176740880906e-06
19,49.8768637532011,1.36070824909121e-05,49.6485873099939,6.80353570456021e-06,49.3113132998491,1.70088475056724e-06,49.311313300708,1.70088474954041e-06,49.3113133007065,1.70088474982476e-06,49.3113133006889,1.70088475038423e-06,49.3113133006893,1.70088475024334e-06,49.6485873100027,6.80353569358415e-06,49.4376748152446,3.40176872192398e-06,49.4376748152455,3.40176872127846e-06,49.4376748160419,3.40176871615655e-06,49.4376748160419,3.40176871591073e-06,49.3113132998132,1.70088475286374e-06,49.3113132998129,1.70088475304251e-06,49.3113132998492,1.70088475053661e-06,49.6455089026115,6.80354127563693e-06,49.3094998820633,1.70088531856425e-06,49.3094998829226,1.70088531611101e-06,49.3094998829194,1.70088531646362e-06,49.3094998829026,1.70088531626915e-06,49.3094998829034,1.7008853161093e-06,49.6455089026293,6.80354126426582e-06,49.4353575254441,3.40177063784359e-06,49.4353575254459,3.40177063712302e-06,49.4353575262529,3.4017706318764e-06,49.4353575262529,3.40177063161301e-06,49.3094998820291,1.70088531918611e-06,49.3094998820284,1.70088531935152e-06,49.3094998820632,1.70088531874984e-06,0.450000000278984,0.449999999978286,49.7537275061932,1.360708251708e-05,0.450000132410892,0.450000132372055,49.491022999458,6.80354126428483e-06,0.450000131826977,0.450000131812188,49.4910230001588,6.80354125292433e-06,0.450002889290831,0.450002889266982,49.3386421649119,3.40177063269493e-06,0.450002889152146,0.450002889148061,49.3386421649381,3.40177063172632e-06,0.450002889980962,0.450002889943029,49.3386421657622,3.40177062664497e-06,0.450002889987069,0.450002889968273,49.3386421657438,3.40177062641305e-06
20,49.8768636649054,1.36070939352682e-05,49.6485870394583,6.80355159299335e-06,49.3113129320454,1.70088666023767e-06,49.3113129327756,1.70088666415296e-06,49.3113129327759,1.70088666408698e-06,49.3113129327642,1.700886664913e-06,49.3113129327643,1.70088666485409e-06,49.6485870394613,6.80355158595702e-06,49.4376743809702,3.40177347874897e-06,49.4376743809711,3.40177347806731e-06,49.437674381592,3.4017734790598e-06,49.4376743815925,3.40177347868065e-06,49.3113129320162,1.70088666512589e-06,49.3113129320159,1.70088666528023e-06,49.3113129320458,1.70088666019245e-06,49.6455086327446,6.80354696157225e-06,49.3094995171775,1.70088674484483e-06,49.3094995179124,1.70088674300278e-06,49.3094995179126,1.70088674329764e-06,49.3094995179013,1.70088674314057e-06,49.3094995179015,1.70088674301958e-06,49.6455086327516,6.80354695269408e-06,49.4353570906753,3.40177348891186e-06,49.435357090677,3.40177348824269e-06,49.4353570913091,3.40177348422997e-06,49.43535709131,3.40177348401343e-06,49.3094995171524,1.70088674542654e-06,49.3094995171517,1.70088674553278e-06,49.3094995171782,1.70088674505446e-06,0.450000149091383,0.450000148898617,49.7537273298858,1.36070939261845e-05,0.450000135723278,0.450000135682267,49.491022611124,6.80354696753147e-06,0.45000013526677,0.450000135243958,49.491022611674,6.80354695869664e-06,0.45000232461894,0.450002324598352,49.3386418166245,3.40177348403631e-06,0.450002324485094,0.450002324479061,49.3386418166422,3.40177348322322e-06,0.450002325038085,0.450002325029282,49.3386418173521,3.4017734795143e-06,0.450002325018708,0.45000232501085,49.3386418173409,3.40177347937515e-06
21,49.8768635691802,1.36071025714319e-05,49.6485867898503,6.80353870695441e-06,49.3113126086955,1.70088662670702e-06,49.3113126093245,1.70088662905306e-06,49.3113126093252,1.70088662910334e-06,49.3113126093196,1.70088662949217e-06,49.3113126093196,1.7008866294474e-06,49.648586789853,6.80353870078035e-06,49.437674004473,3.40177124386323e-06,49.4376740044736,3.40177124362563e-06,49.4376740049612,3.40177124239363e-06,49.4376740049618,3.40177124208617e-06,49.3113126086856,1.70088662978968e-06,49.3113126086853,1.70088662988256e-06,49.3113126086962,1.70088662660847e-06,49.6455083744923,6.80355135164481e-06,49.3094991946955,1.70088783687432e-06,49.3094991953283,1.70088783585019e-06,49.3094991953293,1.70088783616628e-06,49.3094991953236,1.7008878360576e-06,49.3094991953236,1.70088783595243e-06,49.6455083744981,6.80355134448419e-06,49.4353567099845,3.40177567398198e-06,49.4353567099857,3.40177567378172e-06,49.4353567104812,3.40177567027122e-06,49.4353567104823,3.40177567006743e-06,49.309499194688,1.70088783778594e-06,49.3094991946875,1.7008878378451e-06,49.3094991946966,1.70088783714928e-06,0.449999799300108,0.449999799130965,49.7537271378277,1.36071026359459e-05,0.45000002563501,0.450000025620714,49.4910222652828,6.80355132159093e-06,0.450000025574111,0.450000025555614,49.4910222657108,6.80355131434317e-06,0.450001796247253,0.450001796234862,49.3386415062771,3.40177566070452e-06,0.450001796292478,0.45000179627933,49.3386415062793,3.40177566003331e-06,0.450001796449109,0.450001796442401,49.3386415068915,3.40177565732665e-06,0.450001796307429,0.450001796301456,49.3386415068871,3.40177565731756e-06
22,49.8768635019167,1.36071106952777e-05,49.6485865860391,6.80355637479355e-06,49.3113123290905,1.700888697853e-06,49.3113123296047,1.70088869981037e-06,49.3113123296043,1.70088870018979e-06,49.3113123296006,1.70088870046679e-06,49.3113123296008,1.70088870036276e-06,49.648586586044,6.80355636893836e-06,49.4376736882194,3.40177738771375e-06,49.4376736882201,3.40177738716347e-06,49.4376736885973,3.40177738610695e-06,49.4376736885974,3.40177738603323e-06,49.3113123290719,1.70088870091705e-06,49.3113123290718,1.70088870094509e-06,49.3113123290904,1.70088869809055e-06,49.6455081745945,6.80355534866384e-06,49.3094989177443,1.70088883927231e-06,49.309498918263,1.70088883828975e-06,49.3094989182623,1.70088883853692e-06,49.3094989182589,1.70088883842538e-06,49.3094989182592,1.70088883834652e-06,49.6455081746038,6.80355534369915e-06,49.4353563953132,3.40177767773618e-06,49.4353563953146,3.40177767714777e-06,49.4353563956973,3.40177767498897e-06,49.4353563956976,3.40177767487355e-06,49.3094989177282,1.70088883977613e-06,49.3094989177279,1.70088883981256e-06,49.3094989177442,1.70088883952384e-06,0.450000130062945,0.450000129902538,49.753727003838,1.36071106957124e-05,0.450000090294415,0.450000090261309,49.4910219834684,6.80355535044055e-06,0.450000090088563,0.450000090084127,49.4910219838038,6.80355534539558e-06,0.450001476621878,0.450001476618138,49.338641241489,3.40177767559635e-06,0.450001476549887,0.450001476518196,49.3386412414988,3.4017776748442e-06,0.450001476683914,0.450001476633298,49.3386412419994,3.40177767274236e-06,0.450001476612052,0.450001476598175,49.3386412419963,3.40177767273599e-06
23,49.8768634456032,1.3607117267067e-05,49.6485864244431,6.8035551007319e-06,49.3113120889237,1.70088894584824e-06,49.3113120893629,1.70088894973623e-06,49.3113120893618,1.70088895007819e-06,49.3113120893603,1.70088895042364e-06,49.3113120893605,1.70088895034808e-06,49.6485864244484,6.80355509607044e-06,49.437673424095,3.40177726978941e-06,49.4376734240956,3.4017772693972e-06,49.4376734244045,3.40177726842881e-06,49.4376734244042,3.40177726847425e-06,49.3113120889163,1.70088895021977e-06,49.3113120889163,1.70088895023898e-06,49.3113120889233,1.7008889459915e-06,49.6455080089763,6.80355866376119e-06,49.3094986780551,1.70088966852229e-06,49.3094986784998,1.70088966829973e-06,49.3094986784979,1.70088966840255e-06,49.3094986784973,1.70088966837625e-06,49.3094986784977,1.70088966832866e-06,49.6455080089864,6.80355866035803e-06,49.4353561288545,3.40177933417914e-06,49.4353561288557,3.40177933382984e-06,49.4353561291686,3.4017793322958e-06,49.4353561291681,3.40177933220698e-06,49.3094986780512,1.70088966921391e-06,49.3094986780512,1.70088966924376e-06,49.3094986780544,1.70088966871272e-06,0.44999995492935,0.449999954801646,49.7537268909484,1.3607117298694e-05,0.450000039898697,0.4500000398751,49.4910217439241,6.80355865082583e-06,0.450000039901856,0.450000039899122,49.4910217442055,6.80355864764078e-06,0.450001147239582,0.450001147237018,49.3386410119379,3.4017793252342e-06,0.450001147254413,0.450001147235301,49.3386410119395,3.40177932507868e-06,0.450001147227289,0.450001147181671,49.3386410123747,3.40177932412826e-06,0.450001147077287,0.450001147067207,49.338641012371,3.40177932380266e-06
24,49.8768633829389,1.36071222831345e-05,49.6485862647257,6.80354977526441e-06,49.3113118792624,1.70088928786635e-06,49.3113118796269,1.7008892905879e-06,49.3113118796263,1.70088929061432e-06,49.3113118796251,1.70088929103493e-06,49.3113118796252,1.70088929102522e-06,49.6485862647282,6.80354977308551e-06,49.4376731935329,3.40177699745504e-06,49.4376731935334,3.40177699720425e-06,49.4376731937761,3.40177699601813e-06,49.437673193776,3.4017769959214e-06,49.3113118792593,1.70088929090534e-06,49.3113118792593,1.70088929093407e-06,49.3113118792624,1.70088928783849e-06,49.6455078458348,6.80356119437569e-06,49.3094984691104,1.70089029696396e-06,49.3094984694797,1.70089029708908e-06,49.3094984694785,1.70089029709186e-06,49.3094984694778,1.70089029709623e-06,49.3094984694781,1.70089029706949e-06,49.6455078458397,6.80356119232402e-06,49.4353558966254,3.40178059477875e-06,49.4353558966264,3.40178059451691e-06,49.4353558968725,3.4017805935869e-06,49.4353558968722,3.40178059345462e-06,49.3094984691098,1.70089029763814e-06,49.3094984691097,1.70089029766274e-06,49.3094984691102,1.70089029712782e-06,0.449999876768731,0.449999876709038,49.753726765437,1.36071223374765e-05,0.450000003314031,0.450000003298942,49.4910215317854,6.80356116971325e-06,0.450000003414996,0.450000003409176,49.4910215320091,6.8035611676778e-06,0.450000900184294,0.450000900180462,49.3386408103971,3.40178058486345e-06,0.450000900154827,0.45000090015111,49.3386408103937,3.40178058439778e-06,0.450000900099966,0.450000900096442,49.3386408107561,3.40178058395759e-06,0.450000899987979,0.450000899986684,49.3386408107542,3.40178058381207e-06
